"Country or Area","Year","Value","Value Footnotes","Unit"
"Germany","1999","52373","6","1000 tonnes"
"Germany","1998","53058","6","1000 tonnes"
"Germany","1997","53966","6","1000 tonnes"
"Germany","1996","52544","6","1000 tonnes"
"Germany","1995","50893.8984375","6","1000 tonnes"
"Germany","1990","49857","6","1000 tonnes"
"Greece","2012","5585","","1000 tonnes"
"Greece","2011","5586","","1000 tonnes"
"Greece","2010","5917","18","1000 tonnes"
"Greece","2009","5154","","1000 tonnes"
"Greece","2008","5077","","1000 tonnes"
"Greece","2007","5001.60009765625","","1000 tonnes"
"Greece","2006","4927.10009765625","","1000 tonnes"
"Greece","2005","4853","","1000 tonnes"
"Greece","2004","4781.5","","1000 tonnes"
"Greece","2003","4710.2998046875","","1000 tonnes"
"Greece","2002","4640.10009765625","","1000 tonnes"
"Greece","2001","4559","","1000 tonnes"
"Greece","2000","4447","","1000 tonnes"
"Greece","1999","4264","","1000 tonnes"
"Greece","1998","4082","","1000 tonnes"
"Greece","1997","3900","","1000 tonnes"
"Greece","1996","3600","","1000 tonnes"
"Greece","1995","3200","","1000 tonnes"
"Greece","1992","3200","","1000 tonnes"
"Greece","1990","3000","","1000 tonnes"
"Guadeloupe","2013","262.299987792969","","1000 tonnes"
"Guadeloupe","2011","236.699996948242","","1000 tonnes"
"Guadeloupe","2009","205.100006103516","","1000 tonnes"
"Guadeloupe","2007","273.5","","1000 tonnes"
"Guadeloupe","2005","181.100006103516","","1000 tonnes"
"Guadeloupe","1999","216.699996948242","","1000 tonnes"
"Honduras","2013","670.222229003906","","1000 tonnes"
"Honduras","2010","940.750427246094","","1000 tonnes"
"Honduras","1990","378.178314208984","","1000 tonnes"
"Hungary","2014","3795","","1000 tonnes"
"Hungary","2013","3738","","1000 tonnes"
"Hungary","2012","3988","","1000 tonnes"
"Hungary","2011","3809","","1000 tonnes"
"Hungary","2010","4033","","1000 tonnes"
"Hungary","2009","4312","","1000 tonnes"
"Hungary","2008","4553","","1000 tonnes"
"Hungary","2007","4593.5","","1000 tonnes"
"Hungary","2006","4711","","1000 tonnes"
"Hungary","2005","4646","","1000 tonnes"
"Hungary","2004","4591.60009765625","","1000 tonnes"
"Hungary","2003","4700","","1000 tonnes"
"Hungary","2002","4646","","1000 tonnes"
"Hungary","2001","4603","","1000 tonnes"
"Hungary","2000","4552","18","1000 tonnes"
"Hungary","1999","4943","","1000 tonnes"
"Hungary","1998","4976","","1000 tonnes"
"Hungary","1997","5016","","1000 tonnes"
"Hungary","1996","4834","","1000 tonnes"
"Hungary","1995","4752","","1000 tonnes"
"Hungary","1990","5500","","1000 tonnes"
"Iceland","2013","111.680000305176","","1000 tonnes"
"Iceland","2012","108.319999694824","","1000 tonnes"
"Iceland","2011","101.98999786377","","1000 tonnes"
"Iceland","2010","97.2799987792969","","1000 tonnes"
"Iceland","2009","113.089996337891","","1000 tonnes"
"Iceland","2008","157.169998168945","","1000 tonnes"
"Iceland","2007","174","","1000 tonnes"
"Iceland","2006","171","","1000 tonnes"
"Iceland","2005","153","","1000 tonnes"
"Iceland","2004","147","","1000 tonnes"
"Iceland","2003","140","","1000 tonnes"
"Iceland","2002","137","","1000 tonnes"
"Iceland","2001","133","","1000 tonnes"
"Iceland","2000","130","","1000 tonnes"
"Iceland","1999","126","","1000 tonnes"
"Iceland","1998","123","","1000 tonnes"
"Iceland","1997","120","","1000 tonnes"
"Iceland","1996","117","","1000 tonnes"
"Iceland","1995","114","","1000 tonnes"
"Indonesia","2015","6026.7978515625","20,19","1000 tonnes"
"Indonesia","2014","5842.42822265625","20,19","1000 tonnes"
"Indonesia","2013","6002.82958984375","20,19","1000 tonnes"
"Indonesia","2012","7650.38916015625","20,19","1000 tonnes"
"Indonesia","2011","7742.3427734375","20,19","1000 tonnes"
"Indonesia","2010","7245.24609375","20,19","1000 tonnes"
"Indonesia","2009","6866.197265625","20,19","1000 tonnes"
"Indonesia","2007","7576.77197265625","20,19","1000 tonnes"
"Indonesia","2006","5256.5205078125","20,19","1000 tonnes"
"Indonesia","2005","5874.68115234375","20,19","1000 tonnes"
"Indonesia","2004","6044.44970703125","20,19","1000 tonnes"
"Indonesia","2003","5470.7880859375","20,19","1000 tonnes"
"Indonesia","2002","4859.60986328125","20,19","1000 tonnes"
"Indonesia","2001","4726.107421875","20,19","1000 tonnes"
"Indonesia","2000","4778.8427734375","20,19","1000 tonnes"
"Indonesia","1999","4609.42431640625","20,19","1000 tonnes"
"Indonesia","1998","4345.13525390625","20,19","1000 tonnes"
"Indonesia","1997","4835.25732421875","20,19","1000 tonnes"
"Indonesia","1996","4997.14208984375","20,19","1000 tonnes"
"Indonesia","1995","4647.267578125","20,19","1000 tonnes"
"Indonesia","1990","2477.15283203125","20,19","1000 tonnes"
"Iraq","2015","14349","","1000 tonnes"
"Iraq","2014","12301","","1000 tonnes"
"Iraq","2013","12778","","1000 tonnes"
"Iraq","2012","13113","","1000 tonnes"
"Iraq","2011","13236","","1000 tonnes"
"Iraq","2010","17551","","1000 tonnes"
"Iraq","2005","5446","","1000 tonnes"
"Ireland","2012","2692.5","","1000 tonnes"
"Ireland","2011","2823","","1000 tonnes"
"Ireland","2010","2846","","1000 tonnes"
"Ireland","2009","2952.97998046875","","1000 tonnes"
"Ireland","2008","3224.28002929688","","1000 tonnes"
"Ireland","2007","3397.69995117188","","1000 tonnes"
"Ireland","2006","3384.60009765625","","1000 tonnes"
"Ireland","2005","3040.69995117188","","1000 tonnes"
"Ireland","2004","3000.60009765625","","1000 tonnes"
"Ireland","2003","2917.89990234375","18","1000 tonnes"
"Ireland","2002","2720.39990234375","","1000 tonnes"
"Ireland","2001","2704","","1000 tonnes"
"Ireland","2000","2278.69995117188","","1000 tonnes"
"Ireland","1999","2168","","1000 tonnes"
"Ireland","1998","2056.69995117188","","1000 tonnes"
"Ireland","1997","2000","","1000 tonnes"
"Ireland","1996","1898","","1000 tonnes"
"Ireland","1995","1848.19995117188","","1000 tonnes"
"Israel","2014","5033.60009765625","","1000 tonnes"
"Israel","2013","4906.60009765625","","1000 tonnes"
"Israel","2012","4837.39990234375","","1000 tonnes"
"Israel","2011","4745.7998046875","","1000 tonnes"
"Israel","2010","4623.18017578125","","1000 tonnes"
"Israel","2009","4550.7998046875","","1000 tonnes"
"Israel","2008","4434","","1000 tonnes"
"Israel","2007","4304","","1000 tonnes"
"Israel","2006","4227","","1000 tonnes"
"Israel","2005","4086","","1000 tonnes"
"Israel","2004","3978","","1000 tonnes"
"Israel","2003","3846.93896484375","","1000 tonnes"
"Israel","2002","3855.36401367188","","1000 tonnes"
"Israel","2001","3590.48095703125","","1000 tonnes"
"Israel","2000","3967.580078125","","1000 tonnes"
"Israel","1999","3725.86791992188","","1000 tonnes"
"Israel","1998","4108.498046875","","1000 tonnes"
"Israel","1997","4112.85693359375","","1000 tonnes"
"Israel","1996","3962.89501953125","","1000 tonnes"
"Italy","2014","29655","","1000 tonnes"
"Italy","2013","29573","","1000 tonnes"
"Italy","2012","29994","","1000 tonnes"
"Italy","2011","31386","","1000 tonnes"
"Italy","2010","32440","","1000 tonnes"
"Italy","2009","32107","","1000 tonnes"
"Italy","2008","32461","","1000 tonnes"
"Italy","2007","32536","","1000 tonnes"
"Italy","2006","32516","","1000 tonnes"
"Italy","2005","31668","","1000 tonnes"
"Italy","2004","31149.599609375","","1000 tonnes"
"Italy","2003","30035","","1000 tonnes"
"Italy","2002","29863.69921875","","1000 tonnes"
"Italy","2001","29408.900390625","","1000 tonnes"
"Italy","2000","28958.5","","1000 tonnes"
"Italy","1999","28363.900390625","","1000 tonnes"
"Italy","1998","26845.69921875","","1000 tonnes"
"Italy","1997","26605","","1000 tonnes"
"Italy","1996","25960","","1000 tonnes"
"Italy","1995","25780","","1000 tonnes"
"Italy","1993","26100","","1000 tonnes"
"Italy","1991","23200","18","1000 tonnes"
"Italy","1990","20000","","1000 tonnes"
"Jamaica","2006","1464","","1000 tonnes"
"Jamaica","2005","970","","1000 tonnes"
"Jamaica","2004","965","","1000 tonnes"
"Jamaica","2003","962","","1000 tonnes"
"Jamaica","2002","955","","1000 tonnes"
"Jamaica","2001","953","","1000 tonnes"
"Jamaica","1999","945","","1000 tonnes"
"Japan","2013","44874","","1000 tonnes"
"Japan","2012","45234","","1000 tonnes"
"Japan","2011","45430","","1000 tonnes"
"Japan","2010","45359","","1000 tonnes"
"Japan","2009","46252","","1000 tonnes"
"Japan","2008","48106","","1000 tonnes"
"Japan","2007","50816","","1000 tonnes"
"Japan","2006","52024","","1000 tonnes"
"Japan","2005","52720","","1000 tonnes"
"Japan","2004","53376","","1000 tonnes"
